,jhk_positiveTests_cumulative,covidtracking_deaths_cumulative,covidtracking_positiveTests_cumulative,covidtracking_totalTests_cumulative,covidtracking_hospitalizedCurrently,covidtracking_hospitalizedCumulative,covidtracking_hospitalized,search_intensity,Cuebiq_Mobility,Kinsa_ObservedFever,Kinsa_ForecastFever,Kinsa_AtypicalFeverDelta,Kinsa_AnomalousFeverAbsolute,Cuebiq_StayHome,Cuebiq_Stay1Mi,Cuebiq_Stay10Mi,kinsa_DetrendedFever,cdc_ili,vir_ili,idea_ili,cdc_ili-idea,cdc_ili-vir,Apple_mobility,Twitter_RelatedTweets,google_covid,google_how long does covid last,google_anosmia,google_loss smell,google_covid-19,google_loss taste,google_loss of smell,google_chest pain,google_covid symptoms,google_sars-cov 2,google_chest tightness,google_covid nhs,google_quarantine,google_covid-19 who,google_sars-cov-2 ,google_feeling exhausted,google_nose bleed,google_feeling tired,google_joints aching,google_fever,google_runny nose,google_cough,google_dry cough,google_sore throat,google_pneumonia,gleammodel_infectious_mean_merged
2020-06-06,377316,24212.0,377316.0,2437407.0,2603.0,89995.0,89995.0,174.92798815218657,3.2828339543830403,0.545606177346286,0.20535672387408802,0.0,0.0,0.36173430056310996,0.10555245951335498,0.33457310524968,-2.3826816803715625,0.428651,2.1228441924658132,0.000167437080665,0.428483562919335,-1.6941931924658133,105.34,504.0,36779.20319299209,88.05916116533697,87.50338953486946,87.54825014156404,4694.138568708789,87.49958902491514,87.91257913183797,581.1575938726203,927.6955851123947,0.0,0.0,0.0,3084.5360904145673,129.86304476763883,145.41633455572997,87.64959408484613,130.69640539162276,87.98210101702074,0.0,2234.0107842399984,87.6495940819496,1016.9794704985852,176.3141529695426,377.27567526202563,612.4871644702857,3515.037896643919
2020-06-07,378097,24259.0,378097.0,2497842.0,2427.0,89995.0,89995.0,178.91133481452744,3.20082815167643,0.43748089179899896,0.204633451833441,0.0,0.0,0.38510451520968697,0.105691667858058,0.31734736706461103,-2.4582704341664288,0.423545671895898,2.1228998517860846,0.00014216531657089033,0.42340350657932707,-1.6993541798901868,91.93,533.0,37041.023532896914,135.81043917872825,0.0,0.0,4463.428404437309,90.86805500870672,0.0,786.7651977507946,1357.5266293528775,0.0,92.49213262346724,0.0,3755.5140424338647,269.9811266066919,90.99038693823697,90.44480518157759,136.32044721905217,90.9183873658928,0.0,2326.158758384757,226.44167726515903,1330.6445472107844,136.60579560125342,755.2394512045715,637.3817233272274,3360.271477516574
2020-06-08,378799,24299.0,378799.0,2555896.0,2371.0,89995.0,89995.0,134.41896486150472,3.3207855297980498,0.45734085654184603,0.20413075991003699,0.00120575835413871,8.070032150175571,0.358115742898319,0.10369667096822599,0.347033184274605,-2.4058739376711613,0.4187014592658447,2.1230556978828465,0.00011800647021425169,0.4185834527956304,-1.7043542386170019,99.67,618.0,44378.46961517356,141.85079197188062,70.67147104121537,70.87742455047267,6347.755064594221,0.0,71.70985077772048,691.6527017649021,1403.0200250173718,0.0,72.38469433676127,71.08458198219614,3703.434248144632,107.42318425737793,71.53950378475581,71.65698983173131,71.60922063847309,71.68881415796012,0.0,2524.297535021159,142.501843556159,1192.1977129832615,143.79828423745843,619.3069814692483,502.6830674367804,3204.618935720089
2020-06-09,379482,24348.0,379482.0,2605869.0,2344.0,89995.0,89995.0,110.40590773543636,3.4001219920017203,0.464801633122432,0.203556539872364,0.00222988399054229,13.328840234376099,0.338795420859555,0.10305321694496902,0.358041076969473,-2.365876629338155,0.41418435844623136,2.1232950329600158,9.597200694838586e-05,0.414088386439283,-1.7091106745137843,105.73,587.0,46688.354836653205,151.13281126473058,150.6764015551404,75.32321459351142,7292.064270621758,76.05075087973053,0.0,1059.729585787289,1132.0634910091994,0.0,76.62735118450415,0.0,3487.2743870811046,201.66699689965503,301.5628808329244,0.0,190.0934210160051,0.0,0.0,1863.6036374885211,341.7197509953956,1084.322835424363,75.73821065471384,403.102939249324,708.8047931302739,3054.4983017510003
2020-06-10,380156,24404.0,380156.0,2668166.0,2190.0,89995.0,89995.0,107.53642330734398,3.39316840011517,0.39906867213264297,0.20263191165846803,0.0,0.0,0.340812645598633,0.102695742766325,0.35819752334109606,-2.399073058575523,0.41006036577344895,2.1236011592215123,7.707339212659457e-05,0.40998329238132236,-1.7135407934480633,105.1,545.0,49371.01492548719,158.60587477627192,79.40870642462367,78.91002053899884,7305.267885324897,118.7942147960664,78.91302160117232,658.9942841180027,1472.2778602486505,0.0,120.81402016708306,0.0,3805.6723548096647,78.93304736421929,117.8683581136925,78.43333073345792,79.15269086970733,79.20968709560968,78.00971904809734,3262.643048237496,79.58476545956556,843.3881134342364,79.00109860889549,526.5266338356213,607.6837841898712,2919.8846903489984
2020-06-11,380892,24442.0,380892.0,2729005.0,2042.0,89995.0,89995.0,119.24792655171028,3.16788662688771,0.49844166647257393,0.202328670329178,0.0,0.0,0.38449163468110503,0.0905126876275283,0.333895341515199,-2.2671635324831723,0.406395477583889,2.123957378871252,6.23220911021796e-05,0.4063331554927868,-1.717561901287363,101.52,522.0,42046.8124546126,67.87025094224576,90.3354512568376,89.85640786235899,6205.5548813855985,113.26771213800436,135.2146808097414,834.8584378921341,1192.7387551902675,0.0,102.50372686680322,0.0,3345.6318212180768,100.84148544152708,90.21203278997909,0.0,135.39353192505422,67.53790306720764,67.42524605371874,2206.708989330044,135.4600908852099,1172.7648488941088,338.3962745338947,608.377108647771,565.8550444203568,2785.3712062560558
2020-06-12,381714,24495.0,381714.0,2801400.0,1898.0,89995.0,89995.0,149.04782072946915,3.51427641791065,0.335111807409069,0.20231468074385103,0.0,0.0,0.30835274173214694,0.100469156894126,0.364542073435313,-2.3979568597942564,0.4032556902139423,2.124346994113156,5.272956922844266e-05,0.4032029606447139,-1.7210913038992135,125.12,596.0,48684.183027880135,174.04240374264708,88.12078854767458,0.0,7171.853943652649,87.45685246199524,87.4568524244701,643.5190687685154,1545.9728960535545,0.0,133.05417703583825,0.0,3750.3691075554993,87.42816580536554,87.82680675440088,0.0,117.03109825834885,87.68356793660918,0.0,2715.113764343297,175.63907121345582,1082.0319440463195,132.43888429744806,555.704941340527,557.3696216387121,2669.2627620152107
2020-06-13,382630,24527.0,382630.0,2872240.0,1734.0,89995.0,89995.0,168.21587581884614,3.47523508157103,0.292789020250776,0.20250703884538399,0.0,0.0,0.323872894083706,0.10380124108101899,0.34900754760929803,-2.4077431152001285,0.400707,2.124753307151141,4.930729185868552e-05,0.4006576927081413,-1.7240463071511412,118.58,551.0,46222.067259787116,105.16877760792977,105.64726912561443,0.0,6108.973678784959,159.54774859056994,105.98655776043225,915.8598109419307,1545.731588259251,0.0,106.71976791644627,211.56708584134603,3741.448186387359,140.57424198279816,211.90201216970317,105.29452367775946,176.19450225683588,211.56708595316502,0.0,2462.242649198353,105.88495219436165,1091.5955936568266,141.62005513320577,668.5842593442094,883.5829688949215,2547.656280316932
2020-06-14,383324,24551.0,383324.0,2934599.0,1657.0,89995.0,89995.0,171.67470884559626,3.28514685507474,0.22590241582734902,0.203227336878534,0.0,0.0,0.37140485096834897,0.103927128127819,0.324794502586642,-2.4420931878711354,0.4021563819241983,2.1247143456269506,4.157109949470558e-05,0.4021148108247036,-1.7225579637027524,97.93,500.0,45194.954506561095,210.9995610859648,105.49978049101163,0.0,6127.973319718612,105.224453804991,0.0,667.5661329667746,1646.9942291576967,0.0,106.4448992254836,0.0,3411.8406344316363,104.08548543212255,210.62484939746705,0.0,0.0,0.0,0.0,2069.5779659410396,104.6072172171662,913.1693447757203,212.89582776790334,772.059002778841,422.4600548340836,2439.157086356019
2020-06-15,383944,24579.0,383944.0,2991210.0,1608.0,89995.0,89995.0,149.30744574485362,3.38562708796929,0.319450233032051,0.203576939458117,0.0,0.0,0.34226943885894107,0.10125157143502801,0.35760726820583,-2.316008838914013,0.4063287084548105,2.12459746105438,3.422898500963329e-05,0.40629447946980085,-1.7182687525995695,106.13,609.0,50526.001677031854,129.81638365199126,0.0,258.67226175249266,7499.050664479478,87.10944680138846,86.58290578340682,636.7823012005197,2337.2547169644117,0.0,175.40694510318755,0.0,3939.8046093234493,173.35756814254356,202.35656358814185,0.0,86.9499534300581,0.0,0.0,2454.9498270372114,144.901232126382,1157.2728795012852,174.2821826082594,925.219257595054,435.47951983630503,2330.459845607581
