,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,gleammodel_infectious_mean_merged
2020-03-29,5899.108666804255,,,,,,,,,,,,,,5899.108666804255
2020-03-30,6145.768278414488,,,,,,,,,,,,,,6145.768278414488
2020-03-31,6403.835623009304,,,,,,,,,,,,,,6403.835623009304
2020-04-01,6667.98635871935,,,,,,,,,,,,,,6667.98635871935
2020-04-02,6965.1614667128515,,,,,,,,,,,,,,6965.1614667128515
2020-04-03,7226.667493072947,,,,,,,,,,,,,,7226.667493072947
2020-04-04,7565.527627015876,,,,,,,,,,,,,,7565.527627015876
2020-04-05,7890.130713224867,8528.65901661675,,,,,,,,,,,,,7890.130713224867
2020-04-06,8222.97707131729,8787.455151923454,,,,,,,,,,,,,8129.551158064898
2020-04-07,8580.144247184298,9051.962983404765,,,,,,,,,,,,,8374.255672689413
2020-04-08,8940.340590414158,9319.09223430948,,,,,,,,,,,,,8621.385344875574
2020-04-09,9323.45418482248,9587.835544361476,,,,,,,,,,,,,8870.008233946843
2020-04-10,9704.370781040405,9860.157183565978,,,,,,,,,,,,,9121.941547868393
2020-04-11,10101.051031401414,10133.812143969722,,,,,,,,,,,,,9375.108359169104
2020-04-12,10499.798209007427,10408.0661653691,17592.518618192204,,,,,,,,,,,,9628.829380639496
2020-04-13,10933.313742373914,10680.972662483784,18059.434176863822,,,,,,,,,,,,9884.384048347274
2020-04-14,11333.33930398924,10948.997303546497,18508.386403064957,,,,,,,,,,,,10130.106930895698
2020-04-15,11763.451417228933,11217.540597090676,18946.60742250545,,,,,,,,,,,,10369.956353185864
2020-04-16,12209.375748105778,11477.172126116904,19363.972721365568,,,,,,,,,,,,10598.390913315758
2020-04-17,12605.379399808151,11733.236879857455,19761.263830134994,,,,,,,,,,,,10815.83836264402
2020-04-18,13028.135509363592,11979.309000921192,20148.574636884143,,,,,,,,,,,,11027.823340827243
2020-04-19,13450.53554975941,12217.411029279636,20499.95296079092,27099.414560212444,,,,,,,,,,,11220.141564407506
2020-04-20,13843.617561690786,12446.33663924842,20836.25135841623,27459.08118151593,,,,,,,,,,,11369.056604547975
2020-04-21,14259.622204953774,12665.539030620002,21137.69756302863,27778.19512925771,,,,,,,,,,,11501.181365431063
2020-04-22,14633.134267455283,12871.674306573103,21419.063208507832,28058.060541650368,,,,,,,,,,,11617.055807627952
2020-04-23,14987.367077129886,13068.818861061067,21669.73204858745,28300.364709348505,,,,,,,,,,,11717.378530732482
2020-04-24,15336.383905483344,13251.312853283313,21893.88086996512,28520.337206373246,,,,,,,,,,,11808.455131350915
2020-04-25,15678.801071983988,13417.876867680301,22088.134738057684,28700.953154483617,,,,,,,,,,,11883.236691745338
2020-04-26,,13573.577825451848,22256.056750207525,28849.032086991032,31538.388155816465,,,,,,,,,,11944.546746313044
2020-04-27,,13712.545060808536,22392.85426049361,28974.958524963167,31652.407149770053,,,,,,,,,,11987.729206891489
