,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,gleammodel_infectious_mean_merged
2020-03-29,1.3143908257495511,,,,,,,,,,,,,,1.3143908257495511
2020-03-30,1.479954975034787,,,,,,,,,,,,,,1.479954975034787
2020-03-31,1.5670403125849932,,,,,,,,,,,,,,1.5670403125849932
2020-04-01,1.7238535041856666,,,,,,,,,,,,,,1.7238535041856666
2020-04-02,1.8108428623634647,,,,,,,,,,,,,,1.8108428623634647
2020-04-03,1.9147611362876,,,,,,,,,,,,,,1.9147611362876
2020-04-04,2.10019653896628,,,,,,,,,,,,,,2.10019653896628
2020-04-05,2.2709571534669744,81.26326533308209,,,,,,,,,,,,,2.2709571534669744
2020-04-06,2.4607849249249667,85.01255908429344,,,,,,,,,,,,,2.375733714313542
2020-04-07,2.6632235095860146,89.00327141911005,,,,,,,,,,,,,2.4872568814793494
2020-04-08,2.824126408047784,93.26013624796093,,,,,,,,,,,,,2.6062178608935667
2020-04-09,2.994720004810195,97.83214234633387,,,,,,,,,,,,,2.733985677166239
2020-04-10,3.2564379483400816,102.67824322188521,,,,,,,,,,,,,2.8694132581851335
2020-04-11,3.4891769072758247,107.87568281793894,,,,,,,,,,,,,3.0146592384197684
2020-04-12,3.8422371927095273,113.38366146914042,208.45204038893985,,,,,,,,,,,,3.1685834435057934
2020-04-13,4.041507405946032,119.2357021198856,218.30750093837943,,,,,,,,,,,,3.318391759446536
2020-04-14,4.385966728068484,125.47706244064095,228.92303520893338,,,,,,,,,,,,3.4797536058975735
2020-04-15,4.738374993397657,132.09457774812182,240.0723277365356,,,,,,,,,,,,3.6492288657407856
2020-04-16,5.05112226354054,139.12982655273376,252.06561470618408,,,,,,,,,,,,3.831533296315494
2020-04-17,5.442887823823738,146.6459816900537,264.92822649072684,,,,,,,,,,,,4.027051932951047
2020-04-18,5.952929516700134,154.5974453428051,278.2892233599888,,,,,,,,,,,,4.2301462916806845
2020-04-19,6.348960423098539,163.05738394504013,292.645188940646,830.1120584472975,,,,,,,,,,,4.44836471146461
2020-04-20,6.881843830575199,171.96865289357018,307.69260544165127,882.5877680961203,,,,,,,,,,,4.729569029165418
2020-04-21,7.3142162322425746,181.45688477187056,323.7037391245514,938.0551785573537,,,,,,,,,,,5.026805129787294
2020-04-22,7.949323041594753,191.49628661837207,340.6256983989056,996.11819868263,,,,,,,,,,,5.337950459069048
2020-04-23,8.526573279653519,202.12749432032726,358.50465572695884,1057.6639942275833,,,,,,,,,,,5.667759118340039
2020-04-24,9.194004816673578,213.37262612400684,377.3652147237194,1122.3737298003364,,,,,,,,,,,6.014522547784085
2020-04-25,9.93393765929764,225.22655571927854,397.1565261635422,1190.1085312846153,,,,,,,,,,,6.377496555443145
2020-04-26,,237.76648411237642,418.1672465812255,1261.0885099473612,1613.5147793656326,,,,,,,,,,6.75786066302455
2020-04-27,,251.0244902355701,440.21268995230173,1336.137120344923,1714.365510325117,,,,,,,,,,7.180252323952702
2020-04-28,,264.9642917713793,463.3263980236261,1413.98017615364,1818.2148196911442,,,,,,,,,,7.615202887543363
2020-04-29,,279.6486542187596,487.9733073104638,1495.5441858080012,1927.9068648806715,,,,,,,,,,8.074624497257071
2020-04-30,,295.133623945303,513.3165294970344,1580.3958843414264,2041.1431917926425,,,,,,,,,,8.548890570955297
2020-05-01,,311.40948209967104,540.4118088532623,1668.7214914275046,2160.3933017474947,,,,,,,,,,9.04834408537683
2020-05-02,,328.45105192728874,568.3648444896105,1759.9950884575235,2282.566716047589,,,,,,,,,,9.560041233196332
2020-05-03,,,597.767157964848,1855.8253863341827,2411.0226397477363,948.3687727022156,,,,,,,,,10.098051324462434
2020-05-04,,,628.4400892678683,1954.8203071546448,2544.133428063406,984.8007102338884,,,,,,,,,10.485971704839569
2020-05-05,,,660.3339610233586,2056.432944257848,2680.7806705263915,1021.6631471529024,,,,,,,,,10.878475961271729
